Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.1304348,0.3055556,0,0,0.04166667,0,0,0.2179952
0,1,0.3043478,0.25,0.25,0,0.09375,0,0,0.2771739
0,2,0.04347826,0.25,0,0,0.15,0,0,0.1467391
0,3,0.3913043,0.25,0.125,0,0,0,0,0.3206522
0,4,0.3695652,0.25,0.375,0,0,0,0.02380952,0.3097826
0,5,0.2173913,0.25,0.25,0,0.04166667,0,0,0.2336957
0,6,0.2391304,0.25,0.125,0,0.1666667,0,0,0.2445652
0,7,0.1086956,0.25,0,0,0,0,0,0.1793478
0,8,0.2391304,0.3611111,0,0,0.04166667,0,0,0.3001208
0,9,0.2173913,0.25,0.25,0,0,0,0,0.2336957
0,10,0.1956522,0.25,0,0,0,0,0,0.2228261
0,11,0.1086956,0.25,0,0,0,0,0,0.1793478
0,12,0.2608696,0.25,0.125,0,0,0,0,0.2554348
0,13,0.2173913,0.25,0,0,0,0,0,0.2336957
0,14,0.4347826,0,0.375,1,0.0625,0,0,0.2173913
0,15,0.1304348,0,0,1,0,0,0,0.06521739
0,16,0.3913043,0.3055556,0,0,0.07291667,0,0,0.3484299
0,17,0.06521739,0.5277778,0,0,0.0625,0,0,0.2964976
0,18,0.2608696,0.3611111,0.125,0,0.03125,0.1666667,0,0.3109903
0,19,0.4130435,0.4166667,0.375,0,0.05357143,0.75,0,0.4148551
0,20,0.3043478,0.25,0.25,0,0.08333334,0,0,0.2771739
0,21,0.1086956,0.4722222,0,0,0,0,0,0.2904589
0,22,0.06521739,0.3055556,0,0,0.09375,0,0,0.1853865
0,23,0.08695652,0.5833334,0,0,0,0,0,0.3351449
0,24,0.326087,0.25,0.125,0,0.25,0,0.2020305,0.2880435
0,25,0.1956522,0.25,0.125,0,0.125,0,0,0.2228261
0,26,0.2391304,0.25,0,0,0,0,0,0.2445652
0,27,0.2608696,0.25,0.125,0,0.04166667,0,0.2857143,0.2554348
0,28,0.1521739,0.25,0,0,0,0,0,0.201087
0,29,0.1956522,0.25,0,0,0,0,0,0.2228261
0,30,0.2608696,0.25,0.125,0,0,0,0,0.2554348
0,31,0.1304348,0.4166667,0,0,0,0,0,0.2735507
