Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.25,0.1111111,0.125,1,0.04166667,0,0.07142857,0.1805556
0,1,0.275,0.4722222,0,0,0.1333333,0,0,0.3736111
0,2,0.3,0.25,0.375,0,0,0,0,0.275
0,3,0.275,0.3333333,0.125,1,0.08333334,0,0.1565831,0.3041667
0,4,0.275,0.3611111,0,0,0.075,0.25,0,0.3180556
0,5,0.1,0.25,0,0,0,0,0,0.175
0,6,0.05,0.3611111,0,0,0,0,0,0.2055556
0,7,0.325,0.25,0.25,0,0,0.75,0,0.2875
0,8,0.275,0.4722222,0,0,0.03125,0,0,0.3736111
0,9,0.25,0.3055556,0.125,0,0.125,0,0,0.2777778
0,10,0.325,0.25,0.125,0,0.2375,1,0.1428571,0.2875
0,11,0.3,0.3611111,0.125,0,0.2708333,0,0.03367176,0.3305556
0,12,0.225,0.05555556,0,1,0.2083333,0,0,0.1402778
0,13,0.275,0.3611111,0,0,0,0,0,0.3180556
0,14,0.1,0.3611111,0,0,0,0,0,0.2305555
0,15,0.25,0.25,0,0,0,0,0,0.25
0,16,0.3,0.4722222,0,0,0,0,0,0.3861111
0,17,0.3,0.25,0.125,0,0.046875,0,0.0952381,0.275
0,18,0.375,0.3611111,0.375,0,0,0.75,0,0.3680556
0,19,0.275,0.05555556,0.25,1,0,0,0,0.1652778
0,20,0.275,0.3611111,0,0,0.07291667,0.4,0,0.3180556
0,21,0.3,0,0,1,0,0,0,0.15
0,22,0.075,0.25,0,0,0.03571429,0,0,0.1625
0,23,0.275,0.3611111,0,0,0.09375,0,0.0952381,0.3180556
0,24,0.075,0.25,0.125,0,0,0,0,0.1625
0,25,0.325,0.25,0,0,0.05,0,0,0.2875
0,26,0.05,0.3611111,0,0,0,0.3333333,0,0.2055556
0,27,0.325,0.3611111,0,0,0.1,0.4285714,0,0.3430555
0,28,0.25,0.2222222,0,1,0.1071429,0,0.3194382,0.2361111
0,29,0.25,0.25,0.375,0,0.08333334,0.6666667,0,0.25
0,30,0.275,0.3055556,0.125,0,0,0,0,0.2902778
0,31,0.05,0.4722222,0,0,0,0,0,0.2611111
0,32,0.25,0,0,1,0,0,0,0.125
