Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.1666667,0.3611111,0,0,0,0,0,0.2638889
0,1,0.2857143,0.25,0,0,0,0,0,0.2678571
0,2,0.2857143,0,0,1,0.0625,0,0,0.1428571
0,3,0.1666667,0.25,0,0,0.09375,0.3333333,0,0.2083333
0,4,0.1190476,0.4722222,0.125,0,0.025,0.3333333,0,0.2956349
0,5,0.04761905,0.25,0,0,0.25,0,0,0.1488095
0,6,0.2380952,0.25,0.25,0,0,0,0.1428571,0.2440476
0,7,0.2619048,0.25,0,0,0,0,0,0.2559524
0,8,0.07142857,0.25,0,0,0.03125,0,0,0.1607143
0,9,0.07142857,0.25,0,0,0,0,0,0.1607143
0,10,0.3333333,0.2222222,0.125,1,0.0875,0,0,0.2777778
0,11,0.3571429,0.25,0.25,0,0.225,0.5,0,0.3035714
0,12,0.2857143,0.25,0.125,0,0,0.75,0,0.2678571
0,13,0.07142857,0.25,0,0,0,0,0,0.1607143
0,14,0.2857143,0.3611111,0.25,0,0.1041667,0,0,0.3234127
0,15,0.1904762,0.25,0.125,0,0.125,0,0,0.2202381
0,16,0.3333333,0.25,0.25,0,0.25,1,0,0.2916667
0,17,0.3571429,0.3611111,0.25,0,0,1,0,0.359127
0,18,0.1904762,0.25,0,0,0,0,0,0.2202381
0,19,0.1666667,0.25,0,0,0.08333334,0,0,0.2083333
0,20,0.2619048,0.25,0.125,0,0,1,0,0.2559524
0,21,0.3095238,0.3611111,0.125,0,0,0,0.04761905,0.3353175
0,22,0.3095238,0,0,1,0,0,0,0.1547619
0,23,0.3095238,0,0,1,0,0,0,0.1547619
0,24,0.2380952,0,0.125,1,0.15625,0,0.03367176,0.1190476
0,25,0.2380952,0.25,0,0,0.025,0,0,0.2440476
0,26,0.3333333,0.3611111,0.25,0,0,0,0.04761905,0.3472222
0,27,0.07142857,0.25,0.125,0,0,0,0,0.1607143
0,28,0.04761905,0.25,0,0,0,0,0,0.1488095
0,29,0.3095238,0.25,0.25,0,0.24375,0,0,0.2797619
0,30,0.2857143,0.25,0,0,0.0625,0,0,0.2678571
0,31,0.1428571,0.3055556,0,0,0,0,0,0.2242064
