Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_Defense,Fitness_OnMainPath_EnemyTrap,Fitness_OnMainPath_Treasure,Fitness_BesideMainPath_EnemyTrap,Fitness_BesideMainPath_Treasure,Fitness_TwoPronged,Fitness_SumOfFitnessScore
Weight,-->,1,0,0,0,0,0,0,
MAX[1/ 1/ 1/ 0/ 1],min[1/ 1/ 4/ 1/ 1],,,,,,,,
0,0,0.1627907,0.25,0,0,0,0.5,0,0.2063954
0,1,0.255814,0.3055556,0.25,0,0,0.4,0,0.2806848
0,2,0.3488372,0.1111111,0.125,1,0.1035714,0,0.04761905,0.2299742
0,3,0.2325581,0.25,0.125,0,0.08333334,0,0,0.2412791
0,4,0.255814,0.2777778,0.375,1,0.03571429,0,0.04761905,0.2667959
0,5,0.2325581,0.3055556,0.125,0,0.25,0.6666667,0,0.2690569
0,6,0.255814,0.3611111,0.25,0,0.05,0,0.1205832,0.3084625
0,7,0.3023256,0.3055556,0.375,0,0.1,0.25,0,0.3039406
0,8,0.2325581,0.3611111,0.125,0,0,0,0,0.2968346
0,9,0.3023256,0.3611111,0,0,0.02083333,0.3333333,0,0.3317183
0,10,0.1162791,0.3611111,0,0,0.02083333,0,0,0.2386951
0,11,0.2325581,0.3611111,0,0,0.05,0,0,0.2968346
0,12,0.04651163,0.3611111,0,0,0.05,0.3333333,0,0.2038114
0,13,0.255814,0.3611111,0.125,0,0.075,0.4,0,0.3084625
0,14,0.2093023,0.25,0.125,0,0.04166667,0,0.3333333,0.2296512
0,15,0.255814,0.25,0,0,0.1785714,0,0,0.252907
0,16,0.255814,0.3055556,0,0,0.075,0,0,0.2806848
0,17,0.255814,0.3611111,0,0,0,0,0,0.3084625
0,18,0.1162791,0.5277778,0,0,0,0.1666667,0,0.3220284
0,19,0.3023256,0.4722222,0.125,0,0.046875,0,0,0.3872739
0,20,0.1860465,0.25,0.125,0,0,0.6,0,0.2180233
0,21,0.2790698,0.1111111,0.125,1,0,0,0,0.1950904
0,22,0.1860465,0.3611111,0.25,0,0,0,0,0.2735788
0,23,0.1860465,0.1666667,0,1,0.05357143,0,0,0.1763566
0,24,0.2790698,0.1111111,0,1,0.1928571,0,0,0.1950904
0,25,0.2790698,0.3055556,0.125,0,0.125,0,0,0.2923127
0,26,0.2790698,0,0.125,1,0,0,0,0.1395349
0,27,0.255814,0.25,0,0,0.171875,0,0,0.252907
0,28,0.2790698,0.3611111,0.125,0,0.125,0.1666667,0,0.3200904
0,29,0.2325581,0.1111111,0.25,1,0.02083333,0,0,0.1718346
